epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,283.034,2.69953,1.89951,2.42673,2.68649,0.32366,0.5,0.40649,0.16492,0.32366,0.5,0.41205,0.23096,2.36957,2.64587,1.9943,2.54123,0.000713,0.000713,0.000713
132,284.88,2.55468,1.903,2.38899,2.59707,0.35371,0.59307,0.45847,0.19706,0.35371,0.59307,0.46453,0.25319,2.33463,2.48841,1.95244,2.51274,0.0007031,0.0007031,0.0007031
133,286.692,2.56238,1.82758,2.37295,2.58823,0.35371,0.59307,0.45847,0.19706,0.35371,0.59307,0.46453,0.25319,2.33463,2.48841,1.95244,2.51274,0.0006932,0.0006932,0.0006932
134,288.905,2.59949,2.09499,2.37801,2.49847,0.35371,0.59307,0.45847,0.19706,0.35371,0.59307,0.46453,0.25319,2.33463,2.48841,1.95244,2.51274,0.0006833,0.0006833,0.0006833
135,290.791,2.45763,1.9586,2.34387,2.4373,0.34013,0.625,0.47655,0.21559,0.34013,0.625,0.48032,0.29071,2.29665,2.2439,1.89391,2.47903,0.0006734,0.0006734,0.0006734
136,292.905,2.42366,2.00295,2.24296,2.30328,0.34013,0.625,0.47655,0.21559,0.34013,0.625,0.48032,0.29071,2.29665,2.2439,1.89391,2.47903,0.0006635,0.0006635,0.0006635
137,294.99,2.4586,1.70455,2.3951,2.58734,0.38778,0.54167,0.48878,0.23731,0.38778,0.54167,0.49307,0.31514,2.2236,2.10353,1.83766,2.41751,0.0006536,0.0006536,0.0006536
138,297.315,2.51562,1.95082,2.22593,2.28048,0.38778,0.54167,0.48878,0.23731,0.38778,0.54167,0.49307,0.31514,2.2236,2.10353,1.83766,2.41751,0.0006437,0.0006437,0.0006437
139,299.47,2.34361,1.90155,2.23411,2.22476,0.38778,0.54167,0.48878,0.23731,0.38778,0.54167,0.49307,0.31514,2.2236,2.10353,1.83766,2.41751,0.0006338,0.0006338,0.0006338
140,301.645,2.45055,1.88483,2.29766,2.46245,0.36861,0.54167,0.46904,0.22304,0.36861,0.54167,0.47321,0.30742,2.15875,2.06786,1.80702,2.36132,0.0006239,0.0006239,0.0006239
141,303.744,2.38855,1.78892,2.22711,2.32497,0.36861,0.54167,0.46904,0.22304,0.36861,0.54167,0.47321,0.30742,2.15875,2.06786,1.80702,2.36132,0.000614,0.000614,0.000614
142,305.941,2.4975,1.82681,2.33889,2.4634,0.36861,0.54167,0.46904,0.22304,0.36861,0.54167,0.47321,0.30742,2.15875,2.06786,1.80702,2.36132,0.0006041,0.0006041,0.0006041
143,308.094,2.53238,1.96675,2.26664,2.32867,0.34957,0.58333,0.47686,0.22698,0.34957,0.58333,0.48083,0.30546,2.13813,2.10886,1.79589,2.33484,0.0005942,0.0005942,0.0005942
144,310.215,2.34718,1.68538,2.27219,2.38895,0.34957,0.58333,0.47686,0.22698,0.34957,0.58333,0.48083,0.30546,2.13813,2.10886,1.79589,2.33484,0.0005843,0.0005843,0.0005843
145,312.325,2.46125,1.95972,2.25321,2.2931,0.30754,0.66667,0.459,0.21496,0.30754,0.66667,0.46266,0.28722,2.13272,2.2097,1.77213,2.31936,0.0005744,0.0005744,0.0005744
146,314.898,2.43937,1.76643,2.28801,2.40325,0.30754,0.66667,0.459,0.21496,0.30754,0.66667,0.46266,0.28722,2.13272,2.2097,1.77213,2.31936,0.0005645,0.0005645,0.0005645
147,317.344,2.3431,1.86529,2.26788,2.36194,0.30754,0.66667,0.459,0.21496,0.30754,0.66667,0.46266,0.28722,2.13272,2.2097,1.77213,2.31936,0.0005546,0.0005546,0.0005546
148,319.875,2.39187,1.76276,2.22049,2.4159,0.35521,0.54167,0.46748,0.22213,0.31437,0.59241,0.47866,0.30156,2.11437,2.20396,1.75818,2.30631,0.0005447,0.0005447,0.0005447
149,322.351,2.34837,1.73884,2.17664,2.27966,0.35521,0.54167,0.46748,0.22213,0.31437,0.59241,0.47866,0.30156,2.11437,2.20396,1.75818,2.30631,0.0005348,0.0005348,0.0005348
150,324.85,2.52255,1.79459,2.25441,2.42399,0.35521,0.54167,0.46748,0.22213,0.31437,0.59241,0.47866,0.30156,2.11437,2.20396,1.75818,2.30631,0.0005249,0.0005249,0.0005249
151,327.161,2.4348,1.75437,2.17921,2.32039,0.34922,0.55923,0.50228,0.2344,0.34922,0.55923,0.50601,0.31747,2.11626,2.16343,1.7265,2.29998,0.000515,0.000515,0.000515
152,329.348,2.44231,1.71864,2.22066,2.40647,0.34922,0.55923,0.50228,0.2344,0.34922,0.55923,0.50601,0.31747,2.11626,2.16343,1.7265,2.29998,0.0005051,0.0005051,0.0005051
153,331.433,2.34355,1.71934,2.18614,2.28921,0.43742,0.54167,0.54792,0.24487,0.43742,0.54167,0.55188,0.35184,2.10296,2.05065,1.70734,2.28343,0.0004952,0.0004952,0.0004952
154,333.758,2.35269,1.82701,2.25508,2.38782,0.43742,0.54167,0.54792,0.24487,0.43742,0.54167,0.55188,0.35184,2.10296,2.05065,1.70734,2.28343,0.0004853,0.0004853,0.0004853
155,335.76,2.36462,1.70775,2.22199,2.36132,0.43742,0.54167,0.54792,0.24487,0.43742,0.54167,0.55188,0.35184,2.10296,2.05065,1.70734,2.28343,0.0004754,0.0004754,0.0004754
156,337.854,2.3535,1.74353,2.23584,2.47155,0.40234,0.54167,0.55184,0.25406,0.40234,0.54167,0.55641,0.34774,2.08236,1.95709,1.68475,2.25661,0.0004655,0.0004655,0.0004655
157,339.958,2.42552,1.83684,2.15897,2.24486,0.40234,0.54167,0.55184,0.25406,0.40234,0.54167,0.55641,0.34774,2.08236,1.95709,1.68475,2.25661,0.0004556,0.0004556,0.0004556
158,342.278,2.36533,1.82221,2.29343,2.44444,0.40234,0.54167,0.55184,0.25406,0.40234,0.54167,0.55641,0.34774,2.08236,1.95709,1.68475,2.25661,0.0004457,0.0004457,0.0004457
159,344.45,2.37662,1.74393,2.12643,2.26535,0.51095,0.625,0.60533,0.26825,0.51095,0.625,0.60891,0.38083,2.03883,1.8507,1.67961,2.2221,0.0004358,0.0004358,0.0004358
160,346.471,2.36436,1.84867,2.16456,2.27929,0.51095,0.625,0.60533,0.26825,0.51095,0.625,0.60891,0.38083,2.03883,1.8507,1.67961,2.2221,0.0004259,0.0004259,0.0004259
161,348.495,2.40456,1.73142,2.22161,2.3859,0.50171,0.625,0.6172,0.28553,0.50171,0.625,0.62026,0.39075,2.01263,1.79747,1.67926,2.19292,0.000416,0.000416,0.000416
162,350.49,2.39803,1.80282,2.11565,2.18846,0.50171,0.625,0.6172,0.28553,0.50171,0.625,0.62026,0.39075,2.01263,1.79747,1.67926,2.19292,0.0004061,0.0004061,0.0004061
163,352.644,2.38488,1.77122,2.10615,2.20631,0.50171,0.625,0.6172,0.28553,0.50171,0.625,0.62026,0.39075,2.01263,1.79747,1.67926,2.19292,0.0003962,0.0003962,0.0003962
164,354.713,2.31718,1.81737,2.1899,2.31987,0.51356,0.625,0.62059,0.27712,0.51356,0.625,0.62413,0.39079,2.00616,1.78252,1.67003,2.1794,0.0003863,0.0003863,0.0003863
165,356.781,2.46964,1.71058,2.19797,2.37213,0.51356,0.625,0.62059,0.27712,0.51356,0.625,0.62413,0.39079,2.00616,1.78252,1.67003,2.1794,0.0003764,0.0003764,0.0003764
166,358.805,2.36426,1.78269,2.10717,2.13831,0.51356,0.625,0.62059,0.27712,0.51356,0.625,0.62413,0.39079,2.00616,1.78252,1.67003,2.1794,0.0003665,0.0003665,0.0003665
167,360.85,2.26923,1.74447,2.1815,2.29849,0.56217,0.58333,0.63667,0.28966,0.56217,0.58333,0.64017,0.41851,1.99901,1.78711,1.65878,2.17166,0.0003566,0.0003566,0.0003566
168,363.017,2.32527,1.66103,2.09908,2.20359,0.56217,0.58333,0.63667,0.28966,0.56217,0.58333,0.64017,0.41851,1.99901,1.78711,1.65878,2.17166,0.0003467,0.0003467,0.0003467
169,365.073,2.3027,1.64222,2.1653,2.34103,0.56037,0.58425,0.67701,0.31439,0.56037,0.58425,0.68155,0.42657,2.00208,1.82048,1.63803,2.16565,0.0003368,0.0003368,0.0003368
170,367.093,2.3272,1.64529,2.0935,2.24512,0.56037,0.58425,0.67701,0.31439,0.56037,0.58425,0.68155,0.42657,2.00208,1.82048,1.63803,2.16565,0.0003269,0.0003269,0.0003269
171,369.084,2.34102,1.59586,2.14934,2.43062,0.56037,0.58425,0.67701,0.31439,0.56037,0.58425,0.68155,0.42657,2.00208,1.82048,1.63803,2.16565,0.000317,0.000317,0.000317
172,371.38,2.33744,1.70621,2.10958,2.1936,0.63295,0.64709,0.69073,0.33189,0.63295,0.64709,0.6955,0.45353,2.01025,1.81909,1.63103,2.16849,0.0003071,0.0003071,0.0003071
173,373.736,2.28415,1.73335,2.1049,2.27275,0.63295,0.64709,0.69073,0.33189,0.63295,0.64709,0.6955,0.45353,2.01025,1.81909,1.63103,2.16849,0.0002972,0.0002972,0.0002972
174,375.806,2.24615,1.62974,2.06552,2.16039,0.63295,0.64709,0.69073,0.33189,0.63295,0.64709,0.6955,0.45353,2.01025,1.81909,1.63103,2.16849,0.0002873,0.0002873,0.0002873
175,378.062,2.31734,1.73593,2.12556,2.25455,0.62857,0.70833,0.70507,0.33018,0.62857,0.70833,0.70551,0.4599,2.02027,1.80398,1.63647,2.16841,0.0002774,0.0002774,0.0002774
176,380.141,2.33894,1.69146,2.12817,2.2886,0.62857,0.70833,0.70507,0.33018,0.62857,0.70833,0.70551,0.4599,2.02027,1.80398,1.63647,2.16841,0.0002675,0.0002675,0.0002675
177,382.261,2.30024,1.82148,2.12668,2.25118,0.72349,0.70833,0.72976,0.34183,0.72349,0.70833,0.73044,0.47537,2.0175,1.77492,1.63795,2.16128,0.0002576,0.0002576,0.0002576
178,384.48,2.23798,1.75249,2.09163,2.23634,0.72349,0.70833,0.72976,0.34183,0.72349,0.70833,0.73044,0.47537,2.0175,1.77492,1.63795,2.16128,0.0002477,0.0002477,0.0002477
179,386.523,2.19742,1.70688,2.14899,2.28458,0.72349,0.70833,0.72976,0.34183,0.72349,0.70833,0.73044,0.47537,2.0175,1.77492,1.63795,2.16128,0.0002378,0.0002378,0.0002378
180,388.59,2.33924,1.76246,2.07614,2.22284,0.78041,0.70833,0.76506,0.3517,0.78041,0.70833,0.76635,0.49227,2.00563,1.73665,1.64748,2.15252,0.0002279,0.0002279,0.0002279
181,390.595,2.24375,1.72052,2.06394,2.15324,0.78041,0.70833,0.76506,0.3517,0.78041,0.70833,0.76635,0.49227,2.00563,1.73665,1.64748,2.15252,0.000218,0.000218,0.000218
182,392.727,2.44151,1.92175,2.06883,2.1076,0.78041,0.70833,0.76506,0.3517,0.78041,0.70833,0.76635,0.49227,2.00563,1.73665,1.64748,2.15252,0.0002081,0.0002081,0.0002081
183,394.83,2.35699,1.5869,1.99123,2.21867,0.6932,0.70833,0.74236,0.35537,0.6932,0.70833,0.74412,0.48648,1.98511,1.69314,1.64552,2.1371,0.0001982,0.0001982,0.0001982
184,396.936,2.34465,1.57717,2.09769,2.31557,0.6932,0.70833,0.74236,0.35537,0.6932,0.70833,0.74412,0.48648,1.98511,1.69314,1.64552,2.1371,0.0001883,0.0001883,0.0001883
185,399.122,2.25151,1.6397,1.96678,2.09091,0.71593,0.70833,0.75384,0.35544,0.71593,0.70833,0.75654,0.48474,1.96824,1.66199,1.65845,2.12258,0.0001784,0.0001784,0.0001784
186,401.26,2.25447,1.60801,2.09081,2.25914,0.71593,0.70833,0.75384,0.35544,0.71593,0.70833,0.75654,0.48474,1.96824,1.66199,1.65845,2.12258,0.0001685,0.0001685,0.0001685
187,403.41,2.27725,1.72097,2.07238,2.27386,0.71593,0.70833,0.75384,0.35544,0.71593,0.70833,0.75654,0.48474,1.96824,1.66199,1.65845,2.12258,0.0001586,0.0001586,0.0001586
188,405.633,2.28236,1.65208,2.12698,2.26515,0.7455,0.70833,0.75224,0.36346,0.7455,0.70833,0.75465,0.48536,1.95679,1.65445,1.66016,2.11351,0.0001487,0.0001487,0.0001487
189,407.555,2.27989,1.51522,2.1622,2.437,0.7455,0.70833,0.75224,0.36346,0.7455,0.70833,0.75465,0.48536,1.95679,1.65445,1.66016,2.11351,0.0001388,0.0001388,0.0001388
190,409.51,2.21522,1.63596,2.08004,2.26026,0.7455,0.70833,0.75224,0.36346,0.7455,0.70833,0.75465,0.48536,1.95679,1.65445,1.66016,2.11351,0.0001289,0.0001289,0.0001289
191,411.415,1.97666,1.51646,2.18513,2.43519,0.74107,0.70833,0.75716,0.36356,0.74107,0.70833,0.75965,0.48916,1.94546,1.64784,1.65028,2.10253,0.000119,0.000119,0.000119
192,413.155,2.01554,1.46428,2.13666,2.44524,0.74107,0.70833,0.75716,0.36356,0.74107,0.70833,0.75965,0.48916,1.94546,1.64784,1.65028,2.10253,0.0001091,0.0001091,0.0001091
193,414.97,2.03179,1.6047,2.10601,2.45913,0.7221,0.70833,0.73317,0.35363,0.7221,0.70833,0.73534,0.47584,1.93138,1.64518,1.6243,2.09024,9.92e-05,9.92e-05,9.92e-05
194,416.806,2.09013,1.66141,2.0965,2.44595,0.7221,0.70833,0.73317,0.35363,0.7221,0.70833,0.73534,0.47584,1.93138,1.64518,1.6243,2.09024,8.93e-05,8.93e-05,8.93e-05
195,418.678,1.99974,1.52318,2.09122,2.37842,0.7221,0.70833,0.73317,0.35363,0.7221,0.70833,0.73534,0.47584,1.93138,1.64518,1.6243,2.09024,7.94e-05,7.94e-05,7.94e-05
196,420.6,2.10394,1.62056,1.95205,2.31851,0.69882,0.70833,0.72542,0.35306,0.69882,0.70833,0.72735,0.47185,1.92567,1.66307,1.5847,2.07758,6.95e-05,6.95e-05,6.95e-05
197,422.5,1.97947,1.46216,2.13269,2.44938,0.69882,0.70833,0.72542,0.35306,0.69882,0.70833,0.72735,0.47185,1.92567,1.66307,1.5847,2.07758,5.96e-05,5.96e-05,5.96e-05
198,424.513,1.99932,1.47648,1.96455,2.27279,0.69882,0.70833,0.72542,0.35306,0.69882,0.70833,0.72735,0.47185,1.92567,1.66307,1.5847,2.07758,4.97e-05,4.97e-05,4.97e-05
199,426.59,2.0397,1.51167,2.09052,2.43134,0.5612,0.63982,0.72731,0.35243,0.5612,0.63982,0.72873,0.46572,1.93094,1.68888,1.55955,2.06766,3.98e-05,3.98e-05,3.98e-05
200,428.41,2.00425,1.75723,1.94756,2.22619,0.5612,0.63982,0.72731,0.35243,0.5612,0.63982,0.72873,0.46572,1.93094,1.68888,1.55955,2.06766,2.99e-05,2.99e-05,2.99e-05
